time,bid,ask,last,volume,time_msc,flags,volume_real
1788322920,4302.945,4302.995,0.0,0,1788322920534,134,0.0
1788322920,4303.006,4303.056,0.0,0,1788322920690,134,0.0
1788322920,4303.067,4303.117,0.0,0,1788322920703,134,0.0
1788322920,4303.13,4303.18,0.0,0,1788322920772,134,0.0
1788322920,4303.07,4303.12,0.0,0,1788322920840,134,0.0
1788322921,4303.122,4303.172,0.0,0,1788322921097,134,0.0
1788322921,4303.244,4303.294,0.0,0,1788322921692,134,0.0
1788322921,4303.027,4303.077,0.0,0,1788322921765,134,0.0
1788322922,4302.843,4302.893,0.0,0,1788322922479,134,0.0
1788322922,4302.788,4302.838,0.0,0,1788322922558,134,0.0
1788322923,4302.769,4302.819,0.0,0,1788322923603,134,0.0
1788322924,4302.987,4303.037,0.0,0,1788322924154,134,0.0
1788322924,4302.935,4302.985,0.0,0,1788322924166,134,0.0
1788322924,4302.999,4303.049,0.0,0,1788322924329,134,0.0
1788322924,4303.055,4303.105,0.0,0,1788322924341,134,0.0
1788322924,4303.2,4303.25,0.0,0,1788322924345,134,0.0
1788322925,4303.052,4303.102,0.0,0,1788322925073,134,0.0
1788322925,4302.999,4303.049,0.0,0,1788322925127,134,0.0
1788322926,4302.772,4302.822,0.0,0,1788322926452,134,0.0
1788322926,4302.716,4302.766,0.0,0,1788322926652,134,0.0
1788322927,4302.982,4303.032,0.0,0,1788322927673,134,0.0
1788322927,4303.034,4303.084,0.0,0,1788322927685,134,0.0
1788322927,4303.163,4303.213,0.0,0,1788322927696,134,0.0
1788322928,4303.041,4303.091,0.0,0,1788322928072,134,0.0
1788322929,4302.759,4302.809,0.0,0,1788322929820,134,0.0
1788322931,4303.037,4303.087,0.0,0,1788322931151,134,0.0
1788322931,4303.184,4303.234,0.0,0,1788322931179,134,0.0
1788322931,4303.244,4303.294,0.0,0,1788322931365,134,0.0
1788322931,4303.319,4303.369,0.0,0,1788322931368,134,0.0
1788322931,4303.379,4303.429,0.0,0,1788322931388,134,0.0
1788322931,4303.467,4303.517,0.0,0,1788322931401,134,0.0
1788322931,4303.212,4303.262,0.0,0,1788322931503,134,0.0
1788322931,4303.065,4303.115,0.0,0,1788322931662,134,0.0
1788322931,4303.167,4303.217,0.0,0,1788322931719,134,0.0
1788322932,4303.322,4303.372,0.0,0,1788322932071,134,0.0
1788322932,4303.421,4303.471,0.0,0,1788322932072,134,0.0
1788322932,4303.488,4303.538,0.0,0,1788322932075,134,0.0
1788322932,4303.543,4303.593,0.0,0,1788322932077,134,0.0
1788322932,4303.608,4303.658,0.0,0,1788322932079,134,0.0
1788322932,4303.779,4303.829,0.0,0,1788322932090,134,0.0
1788322932,4303.681,4303.731,0.0,0,1788322932098,134,0.0
1788322932,4303.858,4303.908,0.0,0,1788322932110,134,0.0
1788322932,4303.756,4303.806,0.0,0,1788322932171,134,0.0
1788322932,4303.621,4303.671,0.0,0,1788322932190,134,0.0
1788322932,4303.548,4303.598,0.0,0,1788322932212,134,0.0
1788322932,4303.881,4303.931,0.0,0,1788322932491,134,0.0
1788322933,4303.604,4303.654,0.0,0,1788322933644,134,0.0
1788322933,4303.671,4303.721,0.0,0,1788322933767,134,0.0
1788322933,4303.73,4303.78,0.0,0,1788322933788,134,0.0
1788322933,4303.676,4303.726,0.0,0,1788322933864,134,0.0
1788322933,4303.62,4303.67,0.0,0,1788322933930,134,0.0
1788322934,4303.673,4303.723,0.0,0,1788322934822,134,0.0
1788322934,4303.729,4303.779,0.0,0,1788322934838,134,0.0
1788322935,4303.659,4303.709,0.0,0,1788322935145,134,0.0
1788322935,4303.721,4303.771,0.0,0,1788322935205,134,0.0
1788322936,4303.678,4303.728,0.0,0,1788322936206,134,0.0
1788322936,4303.623,4303.673,0.0,0,1788322936267,134,0.0
1788322937,4303.648,4303.698,0.0,0,1788322937796,134,0.0
1788322937,4303.74,4303.79,0.0,0,1788322937809,134,0.0
1788322937,4303.705,4303.755,0.0,0,1788322937815,134,0.0
1788322937,4303.636,4303.686,0.0,0,1788322937818,134,0.0
1788322937,4303.571,4303.621,0.0,0,1788322937837,134,0.0
1788322938,4303.634,4303.684,0.0,0,1788322938734,134,0.0
1788322938,4303.729,4303.779,0.0,0,1788322938745,134,0.0
1788322938,4303.602,4303.652,0.0,0,1788322938857,134,0.0
1788322938,4303.488,4303.538,0.0,0,1788322938889,134,0.0
1788322939,4303.562,4303.612,0.0,0,1788322939928,134,0.0
1788322940,4303.625,4303.675,0.0,0,1788322940009,134,0.0
1788322940,4303.681,4303.731,0.0,0,1788322940848,134,0.0
1788322941,4303.534,4303.584,0.0,0,1788322941821,134,0.0
1788322941,4303.588,4303.638,0.0,0,1788322941842,134,0.0
1788322942,4303.53,4303.58,0.0,0,1788322942187,134,0.0
1788322942,4303.412,4303.462,0.0,0,1788322942210,134,0.0
1788322943,4303.368,4303.418,0.0,0,1788322943329,134,0.0
1788322944,4303.647,4303.697,0.0,0,1788322944565,134,0.0
1788322945,4303.669,4303.719,0.0,0,1788322945568,134,0.0
1788322946,4303.674,4303.724,0.0,0,1788322946655,134,0.0
1788322946,4303.785,4303.835,0.0,0,1788322946658,134,0.0
1788322946,4303.591,4303.641,0.0,0,1788322946660,134,0.0
1788322946,4303.666,4303.716,0.0,0,1788322946664,134,0.0
1788322946,4303.736,4303.786,0.0,0,1788322946668,134,0.0
1788322946,4303.788,4303.838,0.0,0,1788322946670,134,0.0
1788322946,4303.849,4303.899,0.0,0,1788322946673,134,0.0
1788322946,4303.907,4303.957,0.0,0,1788322946677,134,0.0
1788322946,4303.996,4304.046,0.0,0,1788322946682,134,0.0
1788322946,4304.2,4304.25,0.0,0,1788322946696,134,0.0
1788322946,4304.529,4304.579,0.0,0,1788322946849,134,0.0
1788322946,4304.587,4304.637,0.0,0,1788322946857,134,0.0
1788322946,4304.647,4304.697,0.0,0,1788322946877,134,0.0
1788322946,4304.433,4304.483,0.0,0,1788322946897,134,0.0
1788322947,4304.766,4304.816,0.0,0,1788322947051,134,0.0
1788322947,4304.822,4304.872,0.0,0,1788322947445,134,0.0
1788322948,4304.562,4304.612,0.0,0,1788322948718,134,0.0
1788322950,4304.553,4304.603,0.0,0,1788322950297,134,0.0
1788322950,4304.631,4304.681,0.0,0,1788322950352,134,0.0
1788322950,4304.69,4304.74,0.0,0,1788322950361,134,0.0
1788322950,4304.813,4304.863,0.0,0,1788322950378,134,0.0
1788322950,4304.746,4304.796,0.0,0,1788322950415,134,0.0
1788322950,4304.674,4304.724,0.0,0,1788322950420,134,0.0
1788322950,4304.614,4304.664,0.0,0,1788322950426,134,0.0
1788322950,4304.552,4304.602,0.0,0,1788322950439,134,0.0
1788322950,4304.617,4304.667,0.0,0,1788322950454,134,0.0
1788322950,4304.677,4304.727,0.0,0,1788322950479,134,0.0
1788322950,4304.756,4304.806,0.0,0,1788322950540,134,0.0
1788322950,4304.685,4304.735,0.0,0,1788322950654,134,0.0
1788322950,4304.742,4304.792,0.0,0,1788322950724,134,0.0
1788322950,4304.962,4305.012,0.0,0,1788322950823,134,0.0
1788322950,4304.907,4304.957,0.0,0,1788322950875,134,0.0
1788322950,4304.692,4304.742,0.0,0,1788322950936,134,0.0
