time,open,high,low,close,tick_volume,spread,real_volume
2026-04-17 00:00:00+00:00,4791.528,4801.267,4785.961,4795.023,6985,57,0
2026-04-17 01:00:00+00:00,4795.085,4795.668,4767.562,4789.384,15264,57,0
2026-04-17 02:00:00+00:00,4789.38,4794.685,4784.527,4784.783,7193,57,0
2026-04-17 03:00:00+00:00,4784.839,4798.253,4784.839,4793.515,6842,57,0
2026-04-17 04:00:00+00:00,4793.425,4804.648,4792.665,4802.92,4700,57,0
2026-04-17 05:00:00+00:00,4802.932,4806.431,4793.824,4794.397,8404,57,0
2026-04-17 06:00:00+00:00,4794.469,4795.395,4779.208,4785.098,9326,57,0
2026-04-17 07:00:00+00:00,4785.239,4794.915,4778.798,4784.572,7893,57,0
2026-04-17 08:00:00+00:00,4784.557,4796.868,4780.974,4795.855,7546,57,0
2026-04-17 09:00:00+00:00,4795.797,4801.067,4790.136,4790.573,6842,57,0
2026-04-17 10:00:00+00:00,4790.631,4794.001,4782.208,4787.314,6462,57,0
2026-04-17 11:00:00+00:00,4787.375,4811.853,4783.497,4799.311,7992,57,0
2026-04-17 12:00:00+00:00,4799.377,4847.82,4797.697,4846.592,22485,57,0
2026-04-17 13:00:00+00:00,4846.427,4889.592,4834.836,4880.13,44571,57,0
2026-04-17 14:00:00+00:00,4880.19,4885.605,4860.744,4873.339,22774,57,0
2026-04-17 15:00:00+00:00,4873.406,4880.457,4854.759,4867.624,20140,57,0
2026-04-17 16:00:00+00:00,4867.555,4873.612,4863.812,4866.917,9838,57,0
2026-04-17 17:00:00+00:00,4867.175,4869.684,4853.794,4862.69,13530,57,0
2026-04-17 18:00:00+00:00,4862.526,4868.133,4856.097,4858.435,8867,57,0
2026-04-17 19:00:00+00:00,4858.494,4861.338,4852.763,4854.607,8834,57,0
2026-04-17 20:00:00+00:00,4854.759,4855.325,4830.722,4832.819,9670,57,0
2026-04-19 22:00:00+00:00,4774.659,4795.453,4770.879,4779.452,11433,97,0
2026-04-19 23:00:00+00:00,4779.472,4779.472,4736.897,4755.225,12098,97,0
2026-04-20 00:00:00+00:00,4755.359,4774.406,4745.23,4772.366,15711,57,0
2026-04-20 01:00:00+00:00,4772.469,4814.547,4771.259,4808.038,19033,57,0
2026-04-20 02:00:00+00:00,4807.942,4809.073,4793.173,4797.415,9888,57,0
2026-04-20 03:00:00+00:00,4797.147,4798.412,4788.941,4791.089,7679,57,0
2026-04-20 04:00:00+00:00,4791.152,4795.896,4787.183,4788.886,6244,57,0
2026-04-20 05:00:00+00:00,4788.775,4795.9,4779.628,4790.91,11522,57,0
2026-04-20 06:00:00+00:00,4790.703,4795.565,4783.827,4795.477,11635,57,0
2026-04-20 07:00:00+00:00,4795.528,4805.62,4786.986,4789.902,11909,57,0
2026-04-20 08:00:00+00:00,4789.721,4796.235,4786.12,4796.044,8471,57,0
2026-04-20 09:00:00+00:00,4796.105,4797.938,4783.44,4791.535,8173,57,0
2026-04-20 10:00:00+00:00,4791.866,4800.951,4790.041,4795.769,6476,57,0
2026-04-20 11:00:00+00:00,4795.856,4810.904,4786.733,4810.406,9101,57,0
2026-04-20 12:00:00+00:00,4810.349,4822.115,4799.082,4803.58,13039,57,0
2026-04-20 13:00:00+00:00,4803.639,4826.525,4799.782,4818.03,19926,57,0
2026-04-20 14:00:00+00:00,4818.094,4827.755,4792.686,4805.174,23214,57,0
2026-04-20 15:00:00+00:00,4805.255,4809.496,4792.717,4799.71,18342,57,0
2026-04-20 16:00:00+00:00,4799.852,4806.293,4792.858,4805.431,9403,57,0
2026-04-20 17:00:00+00:00,4805.491,4812.381,4803.944,4806.925,8012,57,0
2026-04-20 18:00:00+00:00,4806.898,4816.566,4806.898,4813.956,6873,57,0
2026-04-20 19:00:00+00:00,4814.158,4821.49,4810.487,4814.29,5932,57,0
2026-04-20 20:00:00+00:00,4814.207,4822.115,4812.333,4820.897,3864,57,0
2026-04-20 22:00:00+00:00,4827.632,4833.186,4820.989,4827.856,6739,57,0
2026-04-20 23:00:00+00:00,4827.609,4831.887,4820.046,4821.727,4414,57,0
2026-04-21 00:00:00+00:00,4821.788,4830.673,4816.83,4824.055,9455,57,0
2026-04-21 01:00:00+00:00,4823.882,4824.532,4805.748,4810.12,10590,57,0
2026-04-21 02:00:00+00:00,4810.395,4810.554,4802.473,4807.027,7410,57,0
2026-04-21 03:00:00+00:00,4807.127,4807.844,4792.628,4797.318,7414,57,0
2026-04-21 04:00:00+00:00,4797.158,4797.982,4788.865,4789.271,5915,57,0
2026-04-21 05:00:00+00:00,4789.49,4796.85,4783.117,4784.316,9772,57,0
2026-04-21 06:00:00+00:00,4784.318,4790.678,4774.559,4778.596,11301,57,0
2026-04-21 07:00:00+00:00,4778.503,4792.738,4772.809,4786.267,8958,57,0
2026-04-21 08:00:00+00:00,4786.208,4792.946,4774.677,4786.355,8904,57,0
2026-04-21 09:00:00+00:00,4786.289,4789.829,4781.212,4783.912,7294,57,0
2026-04-21 10:00:00+00:00,4783.971,4790.484,4780.996,4789.619,5863,57,0
2026-04-21 11:00:00+00:00,4789.708,4798.133,4775.508,4794.815,9605,57,0
2026-04-21 12:00:00+00:00,4794.874,4797.093,4766.949,4778.714,14260,57,0
2026-04-21 13:00:00+00:00,4778.648,4794.26,4760.516,4779.283,22833,57,0
2026-04-21 14:00:00+00:00,4779.224,4782.768,4723.538,4738.99,32982,57,0
