time,open,high,low,close,tick_volume,spread,real_volume
2026-04-17 00:00:00+00:00,4791.528,4791.669,4787.787,4788.502,711,57,0
2026-04-17 00:05:00+00:00,4788.56,4790.845,4785.961,4790.511,696,57,0
2026-04-17 00:10:00+00:00,4790.389,4791.669,4787.841,4790.072,596,57,0
2026-04-17 00:15:00+00:00,4790.05,4792.202,4787.532,4791.232,573,57,0
2026-04-17 00:20:00+00:00,4791.229,4792.055,4789.731,4789.942,584,57,0
2026-04-17 00:25:00+00:00,4789.947,4793.176,4789.295,4793.089,497,57,0
2026-04-17 00:30:00+00:00,4793.149,4798.522,4792.483,4796.346,666,57,0
2026-04-17 00:35:00+00:00,4796.511,4797.378,4795.024,4796.42,595,57,0
2026-04-17 00:40:00+00:00,4796.149,4798.883,4794.894,4798.812,515,57,0
2026-04-17 00:45:00+00:00,4798.753,4801.267,4797.989,4799.263,516,57,0
2026-04-17 00:50:00+00:00,4799.263,4799.44,4794.976,4795.425,527,57,0
2026-04-17 00:55:00+00:00,4795.365,4796.101,4793.915,4795.023,509,57,0
2026-04-17 01:00:00+00:00,4795.085,4795.668,4787.145,4789.608,1518,57,0
2026-04-17 01:05:00+00:00,4789.233,4790.84,4783.095,4783.554,1241,57,0
2026-04-17 01:10:00+00:00,4783.486,4784.822,4769.211,4778.961,2346,57,0
2026-04-17 01:15:00+00:00,4778.899,4784.995,4778.331,4782.725,1110,57,0
2026-04-17 01:20:00+00:00,4782.615,4783.632,4771.598,4774.5,1351,57,0
2026-04-17 01:25:00+00:00,4774.574,4777.151,4767.562,4768.945,1463,57,0
2026-04-17 01:30:00+00:00,4769.008,4776.23,4767.744,4774.23,1591,57,0
2026-04-17 01:35:00+00:00,4774.007,4777.756,4773.869,4774.01,991,57,0
2026-04-17 01:40:00+00:00,4773.756,4777.798,4772.147,4777.73,963,57,0
2026-04-17 01:45:00+00:00,4777.714,4779.421,4775.32,4778.578,739,57,0
2026-04-17 01:50:00+00:00,4778.583,4787.016,4777.949,4786.479,982,57,0
2026-04-17 01:55:00+00:00,4786.42,4791.275,4786.24,4789.384,969,57,0
2026-04-17 02:00:00+00:00,4789.38,4792.566,4788.431,4791.923,832,57,0
2026-04-17 02:05:00+00:00,4791.985,4794.661,4789.675,4790.156,760,57,0
2026-04-17 02:10:00+00:00,4790.152,4791.587,4788.321,4791.381,600,57,0
2026-04-17 02:15:00+00:00,4791.603,4792.182,4788.433,4789.526,407,57,0
2026-04-17 02:20:00+00:00,4789.368,4792.035,4788.355,4789.867,533,57,0
2026-04-17 02:25:00+00:00,4789.79,4791.314,4788.926,4789.244,485,57,0
2026-04-17 02:30:00+00:00,4789.309,4793.318,4788.577,4791.517,674,57,0
2026-04-17 02:35:00+00:00,4791.703,4794.668,4790.266,4793.05,680,57,0
2026-04-17 02:40:00+00:00,4793.05,4794.685,4791.455,4791.549,535,57,0
2026-04-17 02:45:00+00:00,4791.806,4793.474,4789.804,4789.804,595,57,0
2026-04-17 02:50:00+00:00,4789.695,4790.109,4788.506,4788.506,453,57,0
2026-04-17 02:55:00+00:00,4788.472,4789.05,4784.527,4784.783,639,57,0
2026-04-17 03:00:00+00:00,4784.839,4791.824,4784.839,4791.816,758,57,0
2026-04-17 03:05:00+00:00,4791.808,4797.547,4791.749,4795.64,1045,57,0
2026-04-17 03:10:00+00:00,4795.577,4796.646,4792.78,4796.172,724,57,0
2026-04-17 03:15:00+00:00,4795.926,4798.253,4794.392,4797.147,775,57,0
2026-04-17 03:20:00+00:00,4797.188,4797.483,4794.765,4795.998,609,57,0
2026-04-17 03:25:00+00:00,4795.853,4795.999,4793.008,4794.301,620,57,0
2026-04-17 03:30:00+00:00,4794.123,4795.232,4792.838,4794.144,448,57,0
2026-04-17 03:35:00+00:00,4794.347,4794.536,4792.172,4793.121,377,57,0
2026-04-17 03:40:00+00:00,4793.171,4795.164,4792.307,4794.485,403,57,0
2026-04-17 03:45:00+00:00,4794.415,4796.406,4794.141,4796.288,359,57,0
2026-04-17 03:50:00+00:00,4796.125,4796.825,4794.078,4794.396,400,57,0
2026-04-17 03:55:00+00:00,4794.096,4794.546,4792.879,4793.515,324,57,0
2026-04-17 04:00:00+00:00,4793.425,4794.565,4792.665,4794.495,355,57,0
2026-04-17 04:05:00+00:00,4794.176,4795.394,4793.46,4794.104,571,57,0
2026-04-17 04:10:00+00:00,4793.824,4796.124,4793.729,4795.282,315,57,0
2026-04-17 04:15:00+00:00,4795.305,4796.38,4793.716,4795.882,451,57,0
2026-04-17 04:20:00+00:00,4795.623,4795.894,4793.991,4795.28,341,57,0
2026-04-17 04:25:00+00:00,4795.227,4796.082,4794.282,4795.912,285,57,0
2026-04-17 04:30:00+00:00,4796.107,4797.655,4795.319,4796.979,369,57,0
2026-04-17 04:35:00+00:00,4797.002,4799.768,4796.96,4799.378,414,57,0
2026-04-17 04:40:00+00:00,4799.296,4801.618,4798.897,4800.932,353,57,0
2026-04-17 04:45:00+00:00,4801.08,4801.14,4798.694,4798.737,311,57,0
2026-04-17 04:50:00+00:00,4798.73,4801.186,4798.599,4799.264,428,57,0
2026-04-17 04:55:00+00:00,4799.234,4804.648,4798.986,4802.92,507,57,0
2026-04-17 05:00:00+00:00,4802.932,4805.457,4800.6,4801.349,721,57,0
2026-04-17 05:05:00+00:00,4801.4,4805.574,4800.074,4804.536,621,57,0
2026-04-17 05:10:00+00:00,4804.52,4806.431,4804.005,4804.955,485,57,0
2026-04-17 05:15:00+00:00,4804.896,4805.01,4801.734,4803.473,442,57,0
2026-04-17 05:20:00+00:00,4803.746,4805.193,4802.564,4804.703,475,57,0
