time,open,high,low,close,tick_volume,spread,real_volume
2026-07-23 00:00:00+00:00,4133.419,4134.587,4126.359,4126.857,3441,40,0
2026-07-23 00:15:00+00:00,4126.731,4134.839,4126.678,4129.43,2632,40,0
2026-07-23 00:30:00+00:00,4129.378,4132.437,4127.293,4127.955,2313,40,0
2026-07-23 00:45:00+00:00,4127.904,4133.58,4125.124,4132.379,2264,40,0
2026-07-23 01:00:00+00:00,4132.318,4139.189,4129.718,4134.821,6812,40,0
2026-07-23 01:15:00+00:00,4134.764,4141.209,4133.65,4137.602,3695,40,0
2026-07-23 01:30:00+00:00,4137.731,4139.548,4121.489,4121.58,5865,40,0
2026-07-23 01:45:00+00:00,4121.515,4123.848,4114.393,4118.027,4723,40,0
2026-07-23 02:00:00+00:00,4117.971,4119.044,4112.289,4117.743,3963,40,0
2026-07-23 02:15:00+00:00,4117.983,4118.384,4113.249,4116.553,3080,40,0
2026-07-23 02:30:00+00:00,4116.5,4122.291,4113.904,4122.209,3662,40,0
2026-07-23 02:45:00+00:00,4122.158,4128.972,4121.357,4128.08,3094,40,0
2026-07-23 03:00:00+00:00,4128.028,4129.341,4124.018,4127.455,2644,40,0
2026-07-23 03:15:00+00:00,4127.509,4133.393,4126.645,4130.441,2543,40,0
2026-07-23 03:30:00+00:00,4130.402,4131.218,4126.135,4128.824,2233,40,0
2026-07-23 03:45:00+00:00,4128.89,4129.038,4124.01,4124.768,1523,40,0
2026-07-23 04:00:00+00:00,4124.776,4127.661,4122.494,4127.661,1750,40,0
2026-07-23 04:15:00+00:00,4127.7,4130.032,4125.085,4129.843,1946,40,0
2026-07-23 04:30:00+00:00,4129.727,4130.55,4123.07,4123.391,1928,40,0
2026-07-23 04:45:00+00:00,4123.329,4124.482,4120.125,4121.451,1584,40,0
2026-07-23 05:00:00+00:00,4121.426,4124.947,4119.597,4124.45,2006,40,0
2026-07-23 05:15:00+00:00,4124.289,4125.773,4119.885,4125.721,1871,40,0
2026-07-23 05:30:00+00:00,4125.575,4128.618,4123.381,4127.654,3421,40,0
2026-07-23 05:45:00+00:00,4127.604,4130.702,4120.588,4123.93,2823,40,0
2026-07-23 06:00:00+00:00,4123.991,4128.307,4121.195,4123.135,3289,40,0
2026-07-23 06:15:00+00:00,4123.075,4127.714,4121.232,4122.142,2387,40,0
2026-07-23 06:30:00+00:00,4122.174,4123.881,4116.978,4120.149,2797,40,0
2026-07-23 06:45:00+00:00,4120.148,4122.473,4117.836,4118.711,2365,40,0
2026-07-23 07:00:00+00:00,4118.691,4119.61,4101.995,4106.674,4284,40,0
2026-07-23 07:15:00+00:00,4106.623,4111.913,4105.464,4108.703,3686,40,0
2026-07-23 07:30:00+00:00,4108.699,4109.078,4091.349,4095.769,3885,40,0
2026-07-23 07:45:00+00:00,4095.824,4097.057,4090.038,4095.626,4308,40,0
2026-07-23 08:00:00+00:00,4095.577,4097.837,4090.146,4091.721,3783,40,0
2026-07-23 08:15:00+00:00,4091.671,4092.659,4088.469,4092.112,2860,40,0
2026-07-23 08:30:00+00:00,4092.049,4093.8,4088.537,4092.386,2776,40,0
2026-07-23 08:45:00+00:00,4092.278,4094.84,4087.068,4093.392,2513,40,0
2026-07-23 09:00:00+00:00,4093.283,4099.445,4092.845,4095.109,2965,40,0
2026-07-23 09:15:00+00:00,4095.049,4097.056,4089.434,4091.321,2321,40,0
2026-07-23 09:30:00+00:00,4091.374,4093.114,4088.743,4091.875,2658,40,0
2026-07-23 09:45:00+00:00,4091.919,4094.443,4088.482,4090.129,2217,40,0
2026-07-23 10:00:00+00:00,4090.076,4091.69,4088.038,4090.842,2611,40,0
2026-07-23 10:15:00+00:00,4090.789,4092.668,4086.035,4089.953,2508,40,0
2026-07-23 10:30:00+00:00,4089.937,4092.998,4086.645,4089.34,2535,40,0
2026-07-23 10:45:00+00:00,4089.271,4095.519,4087.288,4093.418,2216,40,0
2026-07-23 11:00:00+00:00,4093.221,4093.99,4086.894,4087.891,2791,40,0
2026-07-23 11:15:00+00:00,4087.83,4089.5,4080.882,4084.331,3593,40,0
2026-07-23 11:30:00+00:00,4084.193,4084.343,4072.811,4078.954,4691,40,0
2026-07-23 11:45:00+00:00,4078.904,4089.516,4077.869,4085.849,3319,40,0
2026-07-23 12:00:00+00:00,4085.797,4086.18,4081.15,4081.448,2834,40,0
2026-07-23 12:15:00+00:00,4081.707,4083.2,4070.395,4075.316,5052,40,0
2026-07-23 12:30:00+00:00,4074.891,4075.143,4063.999,4069.268,5553,40,0
2026-07-23 12:45:00+00:00,4069.324,4069.44,4060.918,4061.837,5725,40,0
2026-07-23 13:00:00+00:00,4061.865,4063.788,4040.388,4041.103,10875,40,0
2026-07-23 13:15:00+00:00,4041.177,4059.08,4040.606,4058.63,6546,40,0
2026-07-23 13:30:00+00:00,4058.575,4067.663,4055.463,4056.493,8652,40,0
2026-07-23 13:45:00+00:00,4056.542,4059.072,4042.781,4043.409,7339,40,0
2026-07-23 14:00:00+00:00,4043.603,4051.465,4040.186,4048.175,7385,40,0
2026-07-23 14:15:00+00:00,4047.852,4056.978,4042.291,4056.419,6935,40,0
2026-07-23 14:30:00+00:00,4056.354,4060.865,4051.653,4056.979,5840,40,0
2026-07-23 14:45:00+00:00,4057.154,4061.903,4055.979,4058.039,4378,40,0
